loan_id,borrower_id,origination_date,origination_state,vintage_quarter,loan_amount,term_months,interest_rate,loan_purpose,origination_channel,current_status,current_balance,days_past_due,is_delinquent,is_closed,last_performance_month
LN502533,BOR102533,2024-09-01,NY,2024Q3,10000.0,60,0.1384,Major Purchase,Online,Current,7965.46,0,False,False,2025-12-01
LN502534,BOR102534,2025-08-24,GA,2025Q3,10910.0,36,0.1583,Debt Consolidation,Branch,Current,9684.44,0,False,False,2025-12-01
LN502535,BOR102535,2025-03-06,MS,2025Q1,17440.0,36,0.2641,Debt Consolidation,Branch,Default,17920.56,120,True,True,2025-08-01
LN502536,BOR102536,2024-02-23,FL,2024Q1,8870.0,36,0.1177,Medical,Online,Paid_Off,0.0,0,False,True,2024-09-01
LN502537,BOR102537,2024-11-10,NJ,2024Q4,7550.0,36,0.1894,Home Improvement,Online,Current,5106.1,0,False,False,2025-12-01
LN502538,BOR102538,2025-06-20,NM,2025Q2,9430.0,60,0.1244,Debt Consolidation,Online,90DPD,9489.71,90,True,False,2025-10-01
LN502539,BOR102539,2024-06-13,UT,2024Q2,16730.0,60,0.2251,Debt Consolidation,Broker,Current,13273.59,0,False,False,2025-12-01
LN502540,BOR102540,2024-03-19,NJ,2024Q1,6240.0,24,0.1892,Debt Consolidation,Branch,Current,613.98,0,False,False,2025-12-01
LN502541,BOR102541,2024-12-03,MO,2024Q4,23670.0,60,0.2225,Debt Consolidation,Partner,Paid_Off,0.0,0,False,True,2025-07-01
LN502542,BOR102542,2024-12-20,NJ,2024Q4,20160.0,36,0.1384,Other,Partner,Current,13818.59,0,False,False,2025-12-01
LN502543,BOR102543,2024-11-19,CO,2024Q4,19590.0,48,0.2425,Auto,Online,Current,15662.95,0,False,False,2025-12-01
LN502544,BOR102544,2025-04-25,CA,2025Q2,17310.0,36,0.2225,Other,Broker,Current,13990.03,0,False,False,2025-12-01
LN502545,BOR102545,2025-04-04,NY,2025Q2,14660.0,24,0.1408,Debt Consolidation,Broker,Current,9637.16,0,False,False,2025-12-01
LN502546,BOR102546,2024-09-13,TN,2024Q3,9330.0,36,0.2065,Auto,Broker,Current,5877.51,0,False,False,2025-12-01
LN502547,BOR102547,2024-10-08,IL,2024Q4,11180.0,48,0.2114,Auto,Online,Current,8628.74,0,False,False,2025-12-01
LN502548,BOR102548,2025-09-27,IN,2025Q3,10990.0,60,0.1157,Major Purchase,Online,Current,10437.56,0,False,False,2025-12-01
LN502549,BOR102549,2025-08-09,NC,2025Q3,6740.0,60,0.0953,Debt Consolidation,Online,Current,6292.33,0,False,False,2025-12-01
LN502550,BOR102550,2024-05-18,LA,2024Q2,28810.0,60,0.1064,Auto,Online,Current,20843.88,0,False,False,2025-12-01
LN502551,BOR102551,2024-06-16,NV,2024Q2,7550.0,60,0.1073,Debt Consolidation,Broker,Current,5579.12,0,False,False,2025-12-01
LN502552,BOR102552,2025-02-15,WA,2025Q1,11000.0,24,0.1725,Major Purchase,Online,Current,6422.68,0,False,False,2025-12-01
LN502553,BOR102553,2025-01-20,MN,2025Q1,11900.0,36,0.1746,Auto,Broker,Current,8597.74,0,False,False,2025-12-01
LN502554,BOR102554,2025-03-03,OH,2025Q1,16440.0,48,0.169,Debt Consolidation,Online,Current,13860.73,0,False,False,2025-12-01
LN502555,BOR102555,2025-08-09,WA,2025Q3,11230.0,48,0.1459,Debt Consolidation,Online,Current,10340.27,0,False,False,2025-12-01
LN502556,BOR102556,2024-09-19,PA,2024Q3,9780.0,36,0.1758,Debt Consolidation,Online,Paid_Off,0.0,0,False,True,2025-01-01
LN502557,BOR102557,2024-07-23,LA,2024Q3,22720.0,36,0.1953,Debt Consolidation,Online,Default,17967.54,120,True,True,2025-09-01
LN502558,BOR102558,2024-01-16,NV,2024Q1,50000.0,48,0.1222,Debt Consolidation,Broker,Current,28024.64,0,False,False,2025-12-01
LN502559,BOR102559,2024-06-10,MS,2024Q2,40540.0,60,0.0989,Other,Online,Current,29788.5,0,False,False,2025-12-01
LN502560,BOR102560,2025-12-17,LA,2025Q4,14600.0,36,0.1257,Home Improvement,Branch,Current,14264.02,0,False,False,2025-12-01
LN502561,BOR102561,2025-02-22,UT,2025Q1,6050.0,36,0.0887,Debt Consolidation,Online,Current,4368.46,0,False,False,2025-12-01
LN502562,BOR102562,2025-10-08,IL,2025Q4,5880.0,60,0.1887,Debt Consolidation,Online,Paid_Off,0.0,0,False,True,2025-12-01
LN502563,BOR102563,2025-01-05,MS,2025Q1,22720.0,36,0.2458,Debt Consolidation,Online,Default,21239.24,120,True,True,2025-10-01
LN502564,BOR102564,2025-11-23,MA,2025Q4,14370.0,24,0.1153,Major Purchase,Online,Current,13294.4,0,False,False,2025-12-01
LN502565,BOR102565,2025-11-10,NJ,2025Q4,15200.0,36,0.2307,Debt Consolidation,Online,Default,15492.22,120,True,True,2025-12-01
LN502566,BOR102566,2024-08-27,AZ,2024Q3,16280.0,48,0.1551,Medical,Online,Current,11619.7,0,False,False,2025-12-01
LN502567,BOR102567,2025-08-16,NC,2025Q3,9910.0,60,0.2663,Major Purchase,Online,30DPD,9877.54,30,True,False,2025-11-01
LN502568,BOR102568,2024-04-21,GA,2024Q2,13940.0,36,0.2142,Medical,Broker,Paid_Off,0.0,0,False,True,2024-09-01
LN502569,BOR102569,2024-08-14,OH,2024Q3,18350.0,24,0.2363,Auto,Online,30DPD,16167.91,30,True,False,2024-12-01
LN502570,BOR102570,2024-11-05,TX,2024Q4,31530.0,36,0.2028,Debt Consolidation,Broker,30DPD,29378.61,30,True,False,2025-03-01
LN502571,BOR102571,2024-04-10,WA,2024Q2,32200.0,48,0.197,Home Improvement,Online,Current,21121.48,0,False,False,2025-12-01
LN502572,BOR102572,2024-02-01,LA,2024Q1,20160.0,36,0.1575,Auto,Broker,Paid_Off,0.0,0,False,True,2024-06-01
LN502573,BOR102573,2024-07-06,TN,2024Q3,11110.0,48,0.1064,Debt Consolidation,Online,Current,7483.71,0,False,False,2025-12-01
LN502574,BOR102574,2024-08-19,WA,2024Q3,15540.0,36,0.1023,Other,Online,Current,8790.68,0,False,False,2025-12-01
LN502575,BOR102575,2024-10-14,NJ,2024Q4,25960.0,60,0.2292,Medical,Online,Current,21925.91,0,False,False,2025-12-01
LN502576,BOR102576,2025-02-26,VA,2025Q1,35890.0,36,0.1332,Debt Consolidation,Online,Current,26393.74,0,False,False,2025-12-01
LN502577,BOR102577,2024-03-03,IL,2024Q1,27010.0,48,0.1418,Auto,Broker,Current,16493.95,0,False,False,2025-12-01
LN502578,BOR102578,2025-04-03,NV,2025Q2,10820.0,48,0.1667,Home Improvement,Online,Current,9296.74,0,False,False,2025-12-01
LN502579,BOR102579,2024-07-11,PA,2024Q3,25290.0,48,0.1565,Major Purchase,Online,Current,17588.48,0,False,False,2025-12-01
LN502580,BOR102580,2025-08-24,MD,2025Q3,10480.0,36,0.1335,Home Improvement,Broker,Current,9261.74,0,False,False,2025-12-01
LN502581,BOR102581,2025-08-02,CO,2025Q3,24160.0,36,0.2179,Debt Consolidation,Branch,Current,21664.22,0,False,False,2025-12-01
LN502582,BOR102582,2025-03-15,MA,2025Q1,26840.0,48,0.181,Home Improvement,Branch,Current,22717.96,0,False,False,2025-12-01
LN502583,BOR102583,2025-02-12,LA,2025Q1,21250.0,36,0.0999,Auto,Online,Current,15415.76,0,False,False,2025-12-01
LN502584,BOR102584,2024-09-22,GA,2024Q3,10600.0,36,0.226,Auto,Online,Paid_Off,0.0,0,False,True,2025-06-01
LN502585,BOR102585,2024-01-26,LA,2024Q1,8280.0,48,0.2057,Home Improvement,Broker,Default,7840.23,120,True,True,2024-11-01
LN502586,BOR102586,2025-03-15,MD,2025Q1,12030.0,48,0.1536,Major Purchase,Branch,Current,10090.74,0,False,False,2025-12-01
LN502587,BOR102587,2024-01-14,MN,2024Q1,19020.0,60,0.2178,Debt Consolidation,Online,Current,13733.59,0,False,False,2025-12-01
LN502588,BOR102588,2025-09-08,IN,2025Q3,9360.0,60,0.2427,Auto,Broker,60DPD,9571.2,60,True,False,2025-12-01
LN502589,BOR102589,2024-10-16,NV,2024Q4,5770.0,24,0.18,Home Improvement,Branch,Paid_Off,0.0,0,False,True,2025-05-01
LN502590,BOR102590,2025-02-04,NH,2025Q1,28990.0,48,0.1037,Home Improvement,Partner,Current,23362.13,0,False,False,2025-12-01
LN502591,BOR102591,2024-02-14,NJ,2024Q1,7440.0,48,0.1903,Major Purchase,Branch,Current,4564.45,0,False,False,2025-12-01
LN502592,BOR102592,2024-09-02,NV,2024Q3,15600.0,60,0.1577,Home Improvement,Online,Current,12551.43,0,False,False,2025-12-01
LN502593,BOR102593,2024-08-06,WI,2024Q3,16950.0,36,0.2598,Debt Consolidation,Online,30DPD,14148.82,30,True,False,2025-05-01
LN502594,BOR102594,2025-02-05,NJ,2025Q1,9470.0,60,0.1548,Auto,Branch,Current,8231.48,0,False,False,2025-12-01
LN502595,BOR102595,2024-06-03,MS,2024Q2,12850.0,24,0.1575,Auto,Partner,Current,3018.38,0,False,False,2025-12-01
LN502596,BOR102596,2024-07-02,MI,2024Q3,30740.0,36,0.2041,Home Improvement,Online,Current,17685.23,0,False,False,2025-12-01
LN502597,BOR102597,2024-12-10,AZ,2024Q4,5930.0,36,0.1542,Debt Consolidation,Online,Current,4095.08,0,False,False,2025-12-01
LN502598,BOR102598,2025-02-08,FL,2025Q1,24280.0,24,0.1552,Major Purchase,Broker,Current,14075.43,0,False,False,2025-12-01
LN502599,BOR102599,2025-02-14,IL,2025Q1,14310.0,36,0.236,Major Purchase,Branch,30DPD,12493.82,30,True,False,2025-09-01
LN502600,BOR102600,2024-08-12,NV,2024Q3,9370.0,36,0.1165,Major Purchase,Branch,Current,5349.15,0,False,False,2025-12-01
LN502601,BOR102601,2025-05-19,MI,2025Q2,16990.0,60,0.1077,Home Improvement,Online,Current,15215.2,0,False,False,2025-12-01
LN502602,BOR102602,2024-04-19,MI,2024Q2,11320.0,48,0.1778,Auto,Online,Current,7326.55,0,False,False,2025-12-01
LN502603,BOR102603,2024-11-18,OH,2024Q4,15070.0,24,0.2138,Major Purchase,Online,60DPD,15084.79,60,True,False,2025-01-01
LN502604,BOR102604,2025-12-26,WA,2025Q4,20790.0,36,0.1837,Debt Consolidation,Online,Current,20352.79,0,False,False,2025-12-01
LN502605,BOR102605,2025-03-15,NV,2025Q1,21660.0,36,0.1232,Debt Consolidation,Online,Current,16418.75,0,False,False,2025-12-01
LN502606,BOR102606,2024-04-14,LA,2024Q2,11360.0,36,0.2235,Debt Consolidation,Broker,Default,10776.2,120,True,True,2024-12-01
LN502607,BOR102607,2025-03-10,TX,2025Q1,20850.0,36,0.1294,Other,Online,Current,15840.83,0,False,False,2025-12-01
LN502608,BOR102608,2025-08-14,MA,2025Q3,38380.0,36,0.2115,Home Improvement,Online,Paid_Off,0.0,0,False,True,2025-12-01
LN502609,BOR102609,2024-08-08,VA,2024Q3,7710.0,36,0.1451,Debt Consolidation,Branch,Current,4481.68,0,False,False,2025-12-01
LN502610,BOR102610,2024-05-27,TN,2024Q2,9330.0,36,0.1867,Other,Branch,Current,4789.25,0,False,False,2025-12-01
LN502611,BOR102611,2024-08-21,NJ,2024Q3,6700.0,36,0.1988,Other,Online,30DPD,6528.93,30,True,False,2024-10-01
LN502612,BOR102612,2025-07-12,MI,2025Q3,33930.0,36,0.1081,Debt Consolidation,Broker,Paid_Off,0.0,0,False,True,2025-11-01
LN502613,BOR102613,2025-05-25,VA,2025Q2,14170.0,48,0.2336,Debt Consolidation,Online,Current,12618.32,0,False,False,2025-12-01
LN502614,BOR102614,2025-04-23,MA,2025Q2,12770.0,48,0.14,Debt Consolidation,Online,Current,10883.89,0,False,False,2025-12-01
LN502615,BOR102615,2024-06-18,WA,2024Q2,18770.0,36,0.1125,Major Purchase,Online,Paid_Off,0.0,0,False,True,2025-04-01
LN502616,BOR102616,2024-02-08,VA,2024Q1,22170.0,24,0.0965,Auto,Online,Current,1011.21,0,False,False,2025-12-01
LN502617,BOR102617,2024-02-03,NV,2024Q1,15550.0,48,0.244,Home Improvement,Branch,30DPD,11610.45,30,True,False,2025-08-01
LN502618,BOR102618,2024-12-03,WI,2024Q4,28080.0,48,0.222,Home Improvement,Online,30DPD,23611.19,30,True,False,2025-12-01
LN502619,BOR102619,2024-02-22,NC,2024Q1,13230.0,48,0.2014,Major Purchase,Online,Current,8185.15,0,False,False,2025-12-01
LN502620,BOR102620,2025-11-04,MN,2025Q4,7710.0,48,0.1483,Other,Broker,Current,7471.28,0,False,False,2025-12-01
LN502621,BOR102621,2024-09-16,NV,2024Q3,29610.0,24,0.1387,Home Improvement,Broker,Current,10790.08,0,False,False,2025-12-01
LN502622,BOR102622,2025-02-13,PA,2025Q1,12740.0,60,0.2389,Debt Consolidation,Broker,Current,11377.04,0,False,False,2025-12-01
LN502623,BOR102623,2025-12-18,MA,2025Q4,6080.0,36,0.2022,Home Improvement,Online,Current,5955.81,0,False,False,2025-12-01
LN502624,BOR102624,2024-12-02,GA,2024Q4,3160.0,36,0.2228,Auto,Online,30DPD,2747.68,30,True,False,2025-07-01
LN502625,BOR102625,2024-12-19,WI,2024Q4,6610.0,36,0.185,Debt Consolidation,Partner,Current,4629.94,0,False,False,2025-12-01
LN502626,BOR102626,2024-02-03,OH,2024Q1,10090.0,24,0.0581,Debt Consolidation,Broker,Current,444.22,0,False,False,2025-12-01
LN502627,BOR102627,2024-08-13,MO,2024Q3,14070.0,36,0.2026,Medical,Broker,Current,8468.82,0,False,False,2025-12-01
LN502628,BOR102628,2024-02-12,OH,2024Q1,16230.0,36,0.2155,Debt Consolidation,Online,90DPD,15345.59,90,True,False,2024-09-01
LN502629,BOR102629,2025-05-14,WA,2025Q2,6520.0,36,0.2399,Medical,Online,Current,5443.6,0,False,False,2025-12-01
LN502630,BOR102630,2024-12-02,NM,2024Q4,11820.0,36,0.1171,Debt Consolidation,Online,Current,8019.51,0,False,False,2025-12-01
LN502631,BOR102631,2024-04-09,MI,2024Q2,10040.0,36,0.1653,Home Improvement,Broker,Current,4789.48,0,False,False,2025-12-01
LN502632,BOR102632,2025-12-11,LA,2025Q4,17050.0,48,0.2003,Auto,Branch,30DPD,17334.59,30,True,False,2025-12-01
LN502633,BOR102633,2025-09-17,NH,2025Q3,21140.0,36,0.1742,Major Purchase,Broker,Current,19295.36,0,False,False,2025-12-01
LN502634,BOR102634,2024-02-08,LA,2024Q1,30840.0,60,0.1984,Major Purchase,Broker,30DPD,27649.81,30,True,False,2025-01-01
LN502635,BOR102635,2025-12-14,PA,2025Q4,27710.0,24,0.1346,Debt Consolidation,Branch,Current,26697.43,0,False,False,2025-12-01
LN502636,BOR102636,2025-04-15,NV,2025Q2,7050.0,48,0.0638,Debt Consolidation,Broker,Current,5861.08,0,False,False,2025-12-01
LN502637,BOR102637,2025-03-10,CA,2025Q1,15210.0,36,0.1321,Home Improvement,Partner,Current,11567.34,0,False,False,2025-12-01
LN502638,BOR102638,2025-10-02,MI,2025Q4,12240.0,36,0.1698,Other,Broker,30DPD,11875.83,30,True,False,2025-12-01
LN502639,BOR102639,2024-03-07,LA,2024Q1,12870.0,24,0.1883,Debt Consolidation,Online,Current,1265.43,0,False,False,2025-12-01
LN502640,BOR102640,2025-10-12,MD,2025Q4,13400.0,24,0.2503,Debt Consolidation,Branch,30DPD,13234.53,30,True,False,2025-11-01
LN502641,BOR102641,2025-11-17,AZ,2025Q4,31110.0,48,0.1166,Home Improvement,Partner,Paid_Off,0.0,0,False,True,2025-12-01
LN502642,BOR102642,2025-06-03,MI,2025Q2,19890.0,48,0.1376,Other,Broker,Current,17621.75,0,False,False,2025-12-01
LN502643,BOR102643,2024-03-13,NV,2024Q1,14360.0,48,0.1994,Auto,Broker,Current,9155.24,0,False,False,2025-12-01
LN502644,BOR102644,2025-02-10,MD,2025Q1,15060.0,36,0.108,Medical,Online,Current,10962.01,0,False,False,2025-12-01
LN502645,BOR102645,2024-04-06,VA,2024Q2,7610.0,48,0.1759,Auto,Broker,Current,4918.75,0,False,False,2025-12-01
LN502646,BOR102646,2024-08-19,LA,2024Q3,19270.0,36,0.1094,Auto,Online,Current,10950.68,0,False,False,2025-12-01
LN502647,BOR102647,2025-06-22,IL,2025Q2,12310.0,60,0.1509,Home Improvement,Online,Current,11302.12,0,False,False,2025-12-01
LN502648,BOR102648,2024-10-16,PA,2024Q4,9420.0,24,0.1417,Home Improvement,Branch,Current,3846.65,0,False,False,2025-12-01
LN502649,BOR102649,2025-06-15,IN,2025Q2,7300.0,60,0.2245,Debt Consolidation,Online,90DPD,7574.61,90,True,False,2025-10-01
LN502650,BOR102650,2024-12-15,UT,2024Q4,36480.0,60,0.175,Debt Consolidation,Branch,Current,31020.44,0,False,False,2025-12-01
LN502651,BOR102651,2024-06-18,OH,2024Q2,10970.0,60,0.1047,Other,Partner,Current,8092.14,0,False,False,2025-12-01
LN502652,BOR102652,2024-10-21,OH,2024Q4,21770.0,60,0.1946,Home Improvement,Branch,Current,18114.64,0,False,False,2025-12-01
LN502653,BOR102653,2025-05-16,NY,2025Q2,16520.0,36,0.1148,Debt Consolidation,Online,Paid_Off,0.0,0,False,True,2025-11-01
LN502654,BOR102654,2025-08-24,LA,2025Q3,26130.0,60,0.2118,Debt Consolidation,Partner,Default,27276.41,120,True,True,2025-12-01
LN502655,BOR102655,2025-11-17,IL,2025Q4,6260.0,36,0.1173,Major Purchase,Broker,Current,5966.72,0,False,False,2025-12-01
LN502656,BOR102656,2025-11-13,WA,2025Q4,27000.0,36,0.128,Major Purchase,Broker,Current,25755.12,0,False,False,2025-12-01
LN502657,BOR102657,2025-09-03,NH,2025Q3,29900.0,60,0.2527,Auto,Online,Current,28856.84,0,False,False,2025-12-01
LN502658,BOR102658,2024-10-06,CA,2024Q4,8630.0,36,0.1817,Other,Online,Current,5589.81,0,False,False,2025-12-01
LN502659,BOR102659,2024-07-08,AZ,2024Q3,20780.0,36,0.1085,Debt Consolidation,Online,Current,11229.76,0,False,False,2025-12-01
LN502660,BOR102660,2024-12-15,WA,2024Q4,8700.0,48,0.2338,Other,Online,60DPD,8184.78,60,True,False,2025-08-01
LN502661,BOR102661,2024-09-21,NV,2024Q3,11860.0,48,0.2299,Home Improvement,Online,90DPD,12060.02,90,True,False,2025-02-01
LN502662,BOR102662,2025-05-14,NC,2025Q2,8450.0,36,0.1511,Debt Consolidation,Online,Current,6886.55,0,False,False,2025-12-01
LN502663,BOR102663,2025-12-22,NJ,2025Q4,18350.0,60,0.0805,Debt Consolidation,Branch,Current,18100.59,0,False,False,2025-12-01
LN502664,BOR102664,2025-12-23,PA,2025Q4,11940.0,48,0.2088,Debt Consolidation,Online,Current,11778.8,0,False,False,2025-12-01
LN502665,BOR102665,2024-12-02,WI,2024Q4,13870.0,48,0.1262,Debt Consolidation,Online,Paid_Off,0.0,0,False,True,2025-06-01
LN502666,BOR102666,2024-12-17,MN,2024Q4,8380.0,60,0.1517,Auto,Online,Current,7058.45,0,False,False,2025-12-01
LN502667,BOR102667,2025-09-20,NY,2025Q3,21980.0,36,0.1951,Debt Consolidation,Online,Current,20119.14,0,False,False,2025-12-01
LN502668,BOR102668,2025-04-26,MI,2025Q2,12370.0,24,0.1579,Auto,Branch,Current,8179.28,0,False,False,2025-12-01
LN502669,BOR102669,2024-01-07,LA,2024Q1,14780.0,60,0.2036,Other,Online,Current,10564.14,0,False,False,2025-12-01
LN502670,BOR102670,2024-06-19,CA,2024Q2,10610.0,48,0.1828,Medical,Broker,Paid_Off,0.0,0,False,True,2025-02-01
LN502671,BOR102671,2024-01-23,GA,2024Q1,5900.0,60,0.2665,Other,Online,90DPD,5402.83,90,True,False,2025-06-01
LN502672,BOR102672,2024-02-14,AZ,2024Q1,8770.0,48,0.157,Medical,Online,Paid_Off,0.0,0,False,True,2024-07-01
LN502673,BOR102673,2024-04-11,NC,2024Q2,12420.0,24,0.0991,Auto,Online,Current,1689.92,0,False,False,2025-12-01
LN502674,BOR102674,2024-11-09,OH,2024Q4,12810.0,36,0.1594,Debt Consolidation,Online,Paid_Off,0.0,0,False,True,2025-08-01
LN502675,BOR102675,2024-07-09,NJ,2024Q3,29630.0,48,0.0922,Other,Online,Current,19771.68,0,False,False,2025-12-01
LN502676,BOR102676,2025-03-16,PA,2025Q1,30300.0,36,0.1335,Home Improvement,Online,Current,23055.13,0,False,False,2025-12-01
LN502677,BOR102677,2025-10-08,AZ,2025Q4,19680.0,60,0.1502,Debt Consolidation,Online,Paid_Off,0.0,0,False,True,2025-12-01
LN502678,BOR102678,2024-03-27,MD,2024Q1,37630.0,60,0.2097,Major Purchase,Branch,Current,28077.92,0,False,False,2025-12-01
LN502679,BOR102679,2024-04-19,MA,2024Q2,10980.0,36,0.1893,Major Purchase,Partner,Current,5333.85,0,False,False,2025-12-01
LN502680,BOR102680,2025-02-13,FL,2025Q1,19720.0,60,0.2594,Auto,Branch,30DPD,18898.81,30,True,False,2025-09-01
LN502681,BOR102681,2025-08-19,NV,2025Q3,16700.0,36,0.196,Auto,Branch,Default,17170.12,120,True,True,2025-12-01
LN502682,BOR102682,2025-04-12,PA,2025Q2,17360.0,36,0.1656,Other,Broker,Current,13787.13,0,False,False,2025-12-01
LN502683,BOR102683,2025-05-17,CO,2025Q2,8800.0,48,0.0721,Debt Consolidation,Branch,Current,7503.24,0,False,False,2025-12-01
LN502684,BOR102684,2025-11-13,NC,2025Q4,14610.0,36,0.1218,Major Purchase,Broker,Current,13930.11,0,False,False,2025-12-01
LN502685,BOR102685,2024-12-26,MN,2024Q4,11380.0,36,0.2175,Major Purchase,Broker,Current,8087.53,0,False,False,2025-12-01
LN502686,BOR102686,2024-07-06,IL,2024Q3,8140.0,36,0.2441,Debt Consolidation,Broker,Paid_Off,0.0,0,False,True,2025-09-01
LN502687,BOR102687,2025-01-09,PA,2025Q1,18130.0,60,0.173,Debt Consolidation,Broker,Current,15632.48,0,False,False,2025-12-01
LN502688,BOR102688,2025-08-20,WA,2025Q3,5940.0,36,0.1135,Debt Consolidation,Online,Current,5230.36,0,False,False,2025-12-01
LN502689,BOR102689,2025-02-17,CA,2025Q1,26140.0,36,0.1808,Major Purchase,Online,Current,19586.57,0,False,False,2025-12-01
LN502690,BOR102690,2025-12-07,IL,2025Q4,14480.0,36,0.1482,Home Improvement,Broker,Current,14158.15,0,False,False,2025-12-01
LN502691,BOR102691,2024-08-12,MD,2024Q3,7930.0,36,0.1943,Debt Consolidation,Broker,Current,4749.7,0,False,False,2025-12-01
LN502692,BOR102692,2025-04-18,NV,2025Q2,11940.0,36,0.1419,Auto,Online,30DPD,10692.95,30,True,False,2025-09-01
LN502693,BOR102693,2025-08-16,TX,2025Q3,13840.0,36,0.2208,Debt Consolidation,Online,Current,12416.19,0,False,False,2025-12-01
LN502694,BOR102694,2024-12-26,LA,2024Q4,24020.0,36,0.055,Other,Online,Current,15798.48,0,False,False,2025-12-01
LN502695,BOR102695,2024-05-04,MN,2024Q2,27640.0,48,0.2338,Debt Consolidation,Partner,Current,19103.37,0,False,False,2025-12-01
LN502696,BOR102696,2025-11-08,LA,2025Q4,12800.0,36,0.1294,Debt Consolidation,Branch,Paid_Off,0.0,0,False,True,2025-12-01
LN502697,BOR102697,2024-04-25,MD,2024Q2,13490.0,48,0.19,Auto,Broker,Current,8806.1,0,False,False,2025-12-01
LN502698,BOR102698,2025-01-19,MO,2025Q1,36120.0,48,0.1797,Debt Consolidation,Broker,Current,29345.22,0,False,False,2025-12-01
LN502699,BOR102699,2025-03-24,WA,2025Q1,6320.0,36,0.1888,Major Purchase,Online,Current,4904.17,0,False,False,2025-12-01
LN502700,BOR102700,2024-05-08,IN,2024Q2,6770.0,48,0.1461,Home Improvement,Online,Current,4416.16,0,False,False,2025-12-01
LN502701,BOR102701,2024-08-26,MS,2024Q3,28880.0,48,0.1398,Medical,Broker,Current,20428.01,0,False,False,2025-12-01
LN502702,BOR102702,2025-03-12,FL,2025Q1,12600.0,36,0.1139,Debt Consolidation,Branch,Current,9518.2,0,False,False,2025-12-01
LN502703,BOR102703,2024-01-20,GA,2024Q1,19700.0,48,0.103,Auto,Online,Current,10856.59,0,False,False,2025-12-01
LN502704,BOR102704,2025-07-11,TX,2025Q3,28630.0,60,0.1385,Debt Consolidation,Branch,Current,26570.29,0,False,False,2025-12-01
LN502705,BOR102705,2025-04-19,NM,2025Q2,5400.0,48,0.0723,Other,Online,Current,4502.39,0,False,False,2025-12-01
LN502706,BOR102706,2025-06-25,NJ,2025Q2,26880.0,60,0.1367,Home Improvement,Partner,Current,24600.72,0,False,False,2025-12-01
LN502707,BOR102707,2025-08-02,MO,2025Q3,20450.0,48,0.1004,Major Purchase,Branch,Current,18680.83,0,False,False,2025-12-01
LN502708,BOR102708,2025-08-26,NV,2025Q3,6710.0,48,0.122,Debt Consolidation,Online,Current,6153.08,0,False,False,2025-12-01
LN502709,BOR102709,2025-04-12,NH,2025Q2,10810.0,24,0.1958,Auto,Online,Current,7238.93,0,False,False,2025-12-01
LN502710,BOR102710,2024-11-15,PA,2024Q4,14320.0,60,0.16,Home Improvement,Broker,Current,11916.43,0,False,False,2025-12-01
LN502711,BOR102711,2024-12-01,MN,2024Q4,19470.0,36,0.1365,Auto,Branch,Current,13333.68,0,False,False,2025-12-01
LN502712,BOR102712,2025-06-02,LA,2025Q2,8370.0,36,0.1615,Debt Consolidation,Branch,Default,8135.74,120,True,True,2025-12-01
LN502713,BOR102713,2025-05-26,TX,2025Q2,20720.0,48,0.1443,Home Improvement,Online,Paid_Off,0.0,0,False,True,2025-11-01
LN502714,BOR102714,2024-03-26,CO,2024Q1,14690.0,36,0.1019,Other,Branch,Current,6249.06,0,False,False,2025-12-01
